ds,yhat,yhat_lower,yhat_upper
2024-08-30,27905206.915855158,11738415.621575031,45230823.82800751
2024-08-31,37027193.61173384,21488617.310934782,52741897.74029347
2024-09-01,36914949.04867996,21165131.409565307,52614230.08693827
2024-09-02,28163399.363541055,11589594.717611622,43305716.783842415
2024-09-03,28745899.61861472,12514174.03968177,44755329.894452766
2024-09-04,26725824.188426424,9251453.710723251,42380401.0531237
2024-09-05,25263305.396831743,8588746.556457505,41605892.16280493
2024-09-06,27005223.10820115,11115029.522557223,44517798.05611338
2024-09-07,36047837.480172075,18930327.743427414,53412016.359664366
2024-09-08,35901600.402248904,20579868.118381124,53173641.97072928
2024-09-09,27165759.39352696,11102883.88063565,43436269.28802289
2024-09-10,27816818.197154537,12731431.933338547,44824916.46074516
2024-09-11,25920011.381499678,10358267.267466934,41619828.14798452
2024-09-12,24635958.76423599,8857508.505304787,41269125.653237775
2024-09-13,26610605.182549346,10696107.431010686,42224250.78184107
2024-09-14,35937839.75401345,21310423.811035566,52184930.848416544
2024-09-15,36124331.140293,19224329.49405868,52697777.79656907
2024-09-16,27764192.588313017,11821727.101929206,43865895.1264146
2024-09-17,28827539.9879243,12668058.660618952,45791599.85261581
2024-09-18,27372098.27240744,12139886.95775968,42773702.67830707
2024-09-19,26550019.0514503,10247549.555270856,42551841.2797913
2024-09-20,28998011.197444573,12523108.708105309,44722845.84744199
2024-09-21,38800173.9438833,22558133.272559334,56512005.32422479
2024-09-22,39453063.75396773,23636870.408952042,56856246.403375864
2024-09-23,31540602.944300253,14960314.152197335,47757765.41416253
2024-09-24,33022887.12730606,16696684.791397072,49289421.404078044
2024-09-25,31948040.399701536,15915055.63353953,47943847.19355409
2024-09-26,31459274.710355997,14684334.965890853,47133158.03130282
2024-09-27,34185248.78991221,16974901.48582963,50061827.69914979
2024-09-28,44203110.14723654,27221875.354535505,60109028.96237431
2024-09-29,45003745.78796452,28569082.408753607,61030983.379983835
2024-09-30,37166844.63932904,21193980.83611283,53406753.79771976
2024-10-01,38649824.4852888,22152269.379857503,53877653.12717142
2024-10-02,37499768.93973234,21603791.236705188,54460943.92418908
2024-10-03,36860528.44782494,20637234.18792544,53647456.751271516
2024-10-04,39363079.28331174,23172217.664891213,56007859.436130725
2024-10-05,49088523.70601474,33560580.62090131,64337868.46930343
2024-10-06,49533257.68248385,33481562.963284586,66152388.96212198
2024-10-07,41283910.9808553,25351535.263249364,58063009.484336264
2024-10-08,42306115.30341793,25491952.947913308,58940893.31888579
2024-10-09,40656249.81275925,25394130.899384998,56846471.15574146
2024-10-10,39488322.73857209,23108528.393402718,55294796.94525445
2024-10-11,41444088.4817317,25605564.977478743,56692960.97270083
2024-10-12,50615789.43969279,34803793.53327753,67448850.4330448
2024-10-13,50511055.471321285,34970374.35089062,67483208.29752506
2024-10-14,41727572.61113206,25858566.028382573,57427396.613236986
2024-10-15,42241583.60472567,25960083.373816073,60736289.061988756
2024-10-16,40119376.453700736,24167352.714132417,56268158.37413467
2024-10-17,38523926.237302646,22261508.766031638,52874561.43990784
2024-10-18,40104795.779839896,23090377.112980146,56659468.2605394
2024-10-19,48960689.95011333,32826613.948964193,64626953.291244075
2024-10-20,117877277.29730397,101480440.99051048,134304905.89750886
2024-10-21,129595510.24896304,114197792.20740433,146053780.6060048
2024-10-22,126758512.2911617,111252681.41317047,143851344.5001059
2024-10-23,96476179.47992975,81002035.57095067,111906564.13096343
2024-10-24,74427223.6928609,58195965.3577896,92173707.63774367
2024-10-25,118947982.76627178,102915857.49713507,134793590.27385515
2024-10-26,205697228.86786702,189653582.9351652,222121930.06132665
2024-10-27,94136322.14347117,77308831.64503784,109966814.74683529
2024-10-28,115531523.94064707,100090583.68409912,130378970.46562962
2024-10-29,155979610.2644277,138926257.2374675,172429547.88544607
2024-10-30,106946071.54918681,91873890.55374934,122665986.98802622
2024-10-31,202247398.02160296,185202940.09242025,218751333.22222286
2024-11-01,99018050.51884392,84358596.98572391,115178026.02784193
2024-11-02,142714286.12479788,125459133.10212134,158516699.01228523
2024-11-03,47073945.11858174,29943778.79280034,62436821.17058559
2024-11-04,38625795.94866429,22045583.206650533,53321773.75211207
2024-11-05,39545979.896658875,24972920.169797353,56726558.551133074
2024-11-06,37882998.23425983,20766925.021388985,53486442.94859337
2024-11-07,36780906.16920791,19110919.4885282,52272469.48924244
2024-11-08,38869701.16769044,21505977.69777692,55337923.06043489
2024-11-09,48228378.519841656,32288814.679617684,64091463.864334755
2024-11-10,48350179.11705868,32048259.308837965,63419615.75974585
2024-11-11,39817632.25615205,23042535.53199571,56219967.737799466
2024-11-12,40591446.625595614,25509779.86577898,57233758.23542966
2024-11-13,38722395.86791465,21824714.30544318,55630209.05124859
2024-11-14,37358354.063050404,20691664.469839733,53039818.20389652
2024-11-15,39134576.90538895,22388152.987160943,55512885.448882826
2024-11-16,48136613.94084361,31983408.688034102,64165738.00090546
2024-11-17,47865380.801865056,31812661.242283914,64581609.87359603
2024-11-18,38911999.04311777,23450229.34527455,56133357.38255467
2024-11-19,39246462.209410265,23144714.490640264,55599151.063860245
2024-11-20,36929280.54426632,21394690.50664502,53923166.79395639
2024-11-21,35118266.07535346,18126176.045806903,51712140.78585087
2024-11-22,36458560.445468366,20453174.14016383,52867923.46508929
2024-11-23,45045297.48016025,28415075.331759773,60054071.063736856
2024-11-24,44388435.9079757,27860660.664782904,61271182.042157225
2024-11-25,35087375.99528076,18502957.5850643,50774852.13857831
2024-11-26,35119424.40822066,18950787.311679225,50464937.50638113
2024-11-27,32551264.764004778,16422100.959965128,48787274.327737525
2024-11-28,30545599.905198947,14862538.113690486,46557369.85737198
2024-11-29,31751071.698550243,16206317.986886349,47006978.13358898
2024-11-30,40264852.832423404,23348901.64136812,56655031.02633473
2024-12-01,39597447.50409474,22515271.794956267,54732847.46373067
2024-12-02,30347315.19467113,13626984.672424603,46519475.1222153
2024-12-03,30489381.237595655,14669661.450538987,46564937.17407928
2024-12-04,28086590.019996256,12386359.59904735,44693517.172376044
2024-12-05,26296664.261125073,9536947.30946163,42807283.810018055
2024-12-06,27762172.69389324,11451220.879564889,43240676.47624819
2024-12-07,36573296.36054501,22785698.188849103,53525948.447667904
2024-12-08,36232825.48559572,20378253.508341145,52798727.96467883
2024-12-09,27330995.668173887,11534315.904257804,42982688.9635854
2024-12-10,27834221.268099487,11556051.790695721,44249799.37742526
2024-12-11,25796875.776154824,10941660.970810603,41720620.14436907
2024-12-12,24368276.512937527,7365427.133922201,40412430.46356683
2024-12-13,26182969.993496984,9573485.804280117,42551278.131490655
2024-12-14,35323702.45275715,18931671.595050704,52167275.13893178
2024-12-15,35286602.20019061,18432512.25268752,50666593.331704006
2024-12-16,26656177.813831024,10842622.416252324,42303234.10952692
2024-12-17,27394185.996154472,11335950.646230994,42688274.03787148
2024-12-18,25551515.615997434,10772614.541955344,42382111.37862492
2024-12-19,24275242.87859721,6895659.836406413,39560787.36920748
2024-12-20,26198952.47756829,10168087.98622375,43054573.12442826
2024-12-21,35405708.69102986,18920205.699898034,51393807.040626176
2024-12-22,35393203.511002764,19322893.42040518,52192031.4377104
2024-12-23,26748687.16951283,10449454.341727102,44079448.46243392
2024-12-24,27437737.12251758,12431135.656333849,42706388.49690565
2024-12-25,25516015.07027189,9957849.428223126,42318530.98487991
2024-12-26,24136170.734102894,7504830.797925508,41166929.566891655
2024-12-27,25937991.63566037,10855770.843836026,41805682.16559343
2024-12-28,35011187.72068515,18394121.60393392,51728742.6107859
2024-12-29,34860343.148170695,18461700.813408226,50121584.82451287
2024-12-30,26079646.044346035,9931989.083423797,42203746.43303179
2024-12-31,26641457.776555993,11135677.050760042,42388976.44896214
2025-01-01,24607876.72533173,9671518.05821788,40079397.41974449
2025-01-02,23137460.438425064,7863970.600223494,39920771.284894116
2025-01-03,24875210.20152686,9898553.020288093,41383510.281985484
2025-01-04,33915211.15823707,17607455.81432973,50739592.175386995
2025-01-05,33765463.981910035,17826360.73226795,49671520.80402388
2025-01-06,25022521.879839405,7995792.168961556,41965235.64851852
2025-01-07,25659996.694520246,8851028.122962143,40590350.47853503
2025-01-08,23740090.46668328,7320879.051124049,40666969.54652153
2025-01-09,22420316.882299334,6841558.357286172,39274401.00142503
2025-01-10,24343516.323279776,9317051.982247856,40561801.711288534
2025-01-11,33600556.50674232,17980038.409393754,48926169.643321864
2025-01-12,33695252.77634163,17120072.031257924,50891627.03120589
2025-01-13,25219119.15888885,9221436.533861896,40547007.21379809
2025-01-14,26140010.636157643,9960575.117612008,42183704.92570925
2025-01-15,24513809.13383576,9260244.381661983,40634147.946229056
2025-01-16,23491313.34881085,6655328.979822704,40037697.06832874
2025-01-17,25708431.5181877,9057362.668225296,42889695.03033945
2025-01-18,35249064.311061636,18836444.064655505,51010038.146416
2025-01-19,35610207.04721079,18802822.927387565,50973358.52352175
2025-01-20,27376877.57086741,11296965.321685294,43063437.90155727
2025-01-21,28510925.648034163,12242983.025109483,43544047.409383886
2025-01-22,27062872.12839374,10825174.21787834,42575299.98253846
2025-01-23,26178934.16258385,9854248.833654622,42988500.33675554
2025-01-24,28491332.2744707,12215114.93149951,44081559.665966175
2025-01-25,38081263.770262375,20595321.836747166,54862398.536501296
2025-01-26,38444069.657193184,22388664.058208846,53867006.28731314
2025-01-27,30164200.077981766,14374914.635807,45870401.917761855
2025-01-28,31204033.5410621,15110704.596468667,46942149.19507895
2025-01-29,29615698.333521295,13540063.06582152,45627863.328111134
2025-01-30,28548053.272093646,12040824.096150726,43222792.94385746
2025-01-31,30636925.137410983,13838464.879036179,47349476.447134286
2025-02-01,39967989.44667924,24734297.36322098,56056048.48745095
2025-02-02,40041824.46751245,23907033.441168472,56561862.751931146
2025-02-03,31448746.68423917,16543594.530432971,48255503.215058215
2025-02-04,32157486.578768626,15564662.520534797,47994632.094217725
2025-02-05,30226856.973221485,14146872.02701697,46399096.5982982
2025-02-06,28812575.116232976,12247884.389414452,45057961.88287825
2025-02-07,30557339.943444975,13425053.362104882,47315921.231346354
2025-02-08,39553555.19996236,23892131.764543045,55728378.54800898
2025-02-09,39308232.20370795,23050653.557630558,54966486.234795175
2025-02-10,30417684.080971688,15252235.624856021,46742336.17218408
2025-02-11,30856073.61092832,15130294.230274457,46246259.57781834
2025-02-12,28686969.778287694,13261405.753057031,45916556.917240806
2025-02-13,27070076.580788717,10971093.921775408,43492684.15735006
2025-02-14,28651237.349609755,13442873.71072901,43570356.6958254
2025-02-15,37525106.52848771,21349579.1475922,53142937.37424403
2025-02-16,37200023.360692605,20494687.675277736,53151341.13209136
2025-02-17,28272699.397527516,11039723.711263208,46296548.175961
2025-02-18,28716781.47510621,11830982.122202167,45275109.08408258
2025-02-19,26594444.22585787,9815744.898383802,42121489.58458445
2025-02-20,25063174.142152015,9443785.238367315,41905959.989220195
2025-02-21,26765846.478821002,9639531.879223295,43677439.38088145
2025-02-22,35793484.59578518,19027394.63216125,51153620.352632076
2025-02-23,35650233.5459842,20743301.879060067,52195554.07670572
2025-02-24,26928156.960740194,9703328.165217694,42204041.56609767
2025-02-25,27595915.88299343,12133937.05915932,42752331.162946954
2025-02-26,25710480.56993337,9547392.426912203,42770575.14660954
2025-02-27,24424034.271076147,7268157.973427508,41752724.83951386
2025-02-28,26374167.370277397,10987882.269916106,41416108.87300204
2025-03-01,35646748.781149305,19753238.786104653,52527088.33775534
2025-03-02,35741003.93978595,18868186.090360884,51692452.04651522
2025-03-03,27244406.293071967,11524588.116539128,42755647.407808185
2025-03-04,28121439.129179418,11562682.948915832,44569869.80817893
2025-03-05,26425377.35333777,9156487.752636129,43374443.48031685
2025-03-06,25305247.198862642,9414177.351223003,41205816.02095614
2025-03-07,27396061.660157427,11379541.808754977,43924544.984775044
2025-03-08,36781718.34212795,20597308.331589684,53675942.74158294
2025-03-09,36960089.268211946,21500477.847867426,53563030.01880514
2025-03-10,28517910.109367676,11789185.167196056,43518854.26637913
2025-03-11,29419526.57483886,12947784.475171207,44747138.41839251
2025-03-12,27718648.74916732,11103000.393396398,44533360.252813764
2025-03-13,26565272.782730646,9894143.828940164,42825679.38105502
2025-03-14,28595869.322380498,13216800.489510369,44698806.2245967
2025-03-15,37896227.101634726,22004908.517160784,53898146.11425016
2025-03-16,37966483.02508864,21376479.8372806,53641248.301413655
2025-03-17,29395948.012161292,13016253.910858462,44626429.56798048
2025-03-18,30151788.10269402,14988452.725642208,46578544.700108334
2025-03-19,28290713.27654449,11824620.007965675,43127880.48758322
2025-03-20,26965834.929264687,10973361.659228932,44266538.358103566
2025-03-21,28816792.75244862,13117082.903230611,44887744.586442366
2025-03-22,37932540.601478174,22173934.3857479,53896848.318326525
2025-03-23,37816323.62872954,23869327.907077253,55022523.02091038
2025-03-24,29060456.66027816,12994406.502896871,44653594.49174292
2025-03-25,29634963.797898293,13833226.1923369,44677113.402260356
2025-03-26,27599231.95102798,11085562.926099366,43861361.45520265
2025-03-27,26108839.27847538,9638036.840712236,42667310.23967926
2025-03-28,27805659.133338094,11869682.35150635,41961465.41789987
2025-03-29,36780628.770371854,21062750.43474253,53065814.545193985
2025-03-30,36538714.63455084,18452426.552159436,53381494.146321066
2025-03-31,27673683.645315357,11631243.902006974,44209810.14496437
